DECK_COUNT,GAMMA,BATCH_SIZE,LEARNING_RATE,EPS_START,EPS_DECAY,EPS_MIN,MIN_BET,MAX_BET,INITIAL_BANKROLL,MEMORY_SIZE,AverageReward,HardAcc,SoftAcc,PairsAcc,OverallAcc
6,0.95,128,0.001,1.0,0.98,0.001,1,50,1000,50000,-0.2145,,,,
6,0.95,128,0.001,1.0,0.99,0.01,1,50,1000,1000,-0.3265,,,,
6,0.95,128,0.001,1.0,0.99,0.01,1,50,1000,20000,-0.191,,,,
6,0.95,128,0.001,1.0,0.99,0.01,1,50,1000,50000,-0.138,,,,
6,0.95,128,0.001,1.0,0.99,0.001,1,50,1000,1000,-0.273,,,,
6,0.95,128,0.001,1.0,0.99,0.001,1,50,1000,20000,-0.1315,,,,
6,0.95,128,0.001,1.0,0.99,0.001,1,50,1000,50000,-0.1265,,,,
6,0.95,128,0.001,1.0,0.995,0.01,1,50,1000,1000,-0.229,,,,
6,0.95,128,0.001,1.0,0.995,0.01,1,50,1000,20000,-0.1775,,,,
6,0.95,128,0.001,1.0,0.995,0.01,1,50,1000,50000,-0.2185,,,,
6,0.95,128,0.001,1.0,0.995,0.001,1,50,1000,1000,-0.292,,,,
6,0.95,128,0.001,1.0,0.995,0.001,1,50,1000,20000,-0.2035,,,,
6,0.95,128,0.001,1.0,0.995,0.001,1,50,1000,50000,-0.1915,,,,
6,0.95,128,0.001,0.5,0.98,0.01,1,50,1000,1000,-0.194,,,,
6,0.95,128,0.001,0.5,0.98,0.01,1,50,1000,20000,-0.192,,,,
6,0.95,128,0.001,0.5,0.98,0.01,1,50,1000,50000,-0.188,,,,
6,0.95,128,0.001,0.5,0.98,0.001,1,50,1000,1000,-0.2035,,,,
6,0.95,128,0.001,0.5,0.98,0.001,1,50,1000,20000,-0.1555,,,,
6,0.95,128,0.001,0.5,0.98,0.001,1,50,1000,50000,-0.153,,,,
6,0.95,128,0.001,0.5,0.99,0.01,1,50,1000,1000,-0.176,,,,
6,0.95,128,0.001,0.5,0.99,0.01,1,50,1000,20000,-0.163,,,,
6,0.95,128,0.001,0.5,0.99,0.01,1,50,1000,50000,-0.153,,,,
6,0.95,128,0.001,0.5,0.99,0.001,1,50,1000,1000,-0.1595,,,,
6,0.95,128,0.001,0.5,0.99,0.001,1,50,1000,20000,-0.1945,,,,
6,0.95,128,0.001,0.5,0.99,0.001,1,50,1000,50000,-0.155,,,,
6,0.95,128,0.001,0.5,0.995,0.01,1,50,1000,1000,-0.419,,,,
6,0.95,128,0.001,0.5,0.995,0.01,1,50,1000,20000,-0.1995,,,,
6,0.95,128,0.001,0.5,0.995,0.01,1,50,1000,50000,-0.1815,,,,
6,0.95,128,0.001,0.5,0.995,0.001,1,50,1000,1000,-0.1875,,,,
6,0.95,128,0.001,0.5,0.995,0.001,1,50,1000,20000,-0.224,,,,
6,0.95,128,0.001,0.5,0.995,0.001,1,50,1000,50000,-0.17,,,,
